Date,Strategy,Window,Rolling_CAGR_Diff_vs_Equal_Weight
2024-02-12,Trend-Following MA,3Y,-0.0863832653056853
2024-02-13,Trend-Following MA,3Y,-0.09119934582937506
2024-02-14,Trend-Following MA,3Y,-0.09354082062388358
2024-02-15,Trend-Following MA,3Y,-0.10115539766761661
2024-02-16,Trend-Following MA,3Y,-0.10196057280870074
2024-02-19,Trend-Following MA,3Y,-0.09214042312741832
2024-02-20,Trend-Following MA,3Y,-0.08836313936721063
2024-02-21,Trend-Following MA,3Y,-0.08852253676994493
2024-02-22,Trend-Following MA,3Y,-0.0883861889406723
2024-02-23,Trend-Following MA,3Y,-0.08523826575470084
2024-02-26,Trend-Following MA,3Y,-0.08577244650619864
2024-02-27,Trend-Following MA,3Y,-0.08349478325237614
2024-02-28,Trend-Following MA,3Y,-0.08083563810527261
2024-02-29,Trend-Following MA,3Y,-0.08547817732005392
2024-03-01,Trend-Following MA,3Y,-0.08309420298563919
2024-03-04,Trend-Following MA,3Y,-0.08658714024510383
2024-03-05,Trend-Following MA,3Y,-0.07210577853033173
2024-03-06,Trend-Following MA,3Y,-0.07023440261364322
2024-03-07,Trend-Following MA,3Y,-0.06967260111875562
2024-03-08,Trend-Following MA,3Y,-0.070372406427059
2024-03-11,Trend-Following MA,3Y,-0.07875302445223897
2024-03-12,Trend-Following MA,3Y,-0.08368540176271233
2024-03-13,Trend-Following MA,3Y,-0.08214532056809043
2024-03-14,Trend-Following MA,3Y,-0.08358251021655516
2024-03-15,Trend-Following MA,3Y,-0.08603088752803612
2024-03-18,Trend-Following MA,3Y,-0.08331570389750287
2024-03-19,Trend-Following MA,3Y,-0.07475383435925109
2024-03-20,Trend-Following MA,3Y,-0.07561922326761783
2024-03-21,Trend-Following MA,3Y,-0.07529506504205963
2024-03-22,Trend-Following MA,3Y,-0.07260629119687523
2024-03-25,Trend-Following MA,3Y,-0.07182386001330243
2024-03-26,Trend-Following MA,3Y,-0.06771843743940076
2024-03-27,Trend-Following MA,3Y,-0.07190187084934208
2024-03-28,Trend-Following MA,3Y,-0.06731264290012651
2024-03-29,Trend-Following MA,3Y,-0.06765183372636863
2024-04-01,Trend-Following MA,3Y,-0.06758516884805565
2024-04-02,Trend-Following MA,3Y,-0.06689999517456102
2024-04-03,Trend-Following MA,3Y,-0.06346093383943907
2024-04-04,Trend-Following MA,3Y,-0.07148255618689048
2024-04-05,Trend-Following MA,3Y,-0.06862622184706224
2024-04-08,Trend-Following MA,3Y,-0.06884263820505454
2024-04-09,Trend-Following MA,3Y,-0.07178678670345573
2024-04-10,Trend-Following MA,3Y,-0.07152030475791993
2024-04-11,Trend-Following MA,3Y,-0.08947595187310953
2024-04-12,Trend-Following MA,3Y,-0.07945150340096929
2024-04-15,Trend-Following MA,3Y,-0.0839750155645681
2024-04-16,Trend-Following MA,3Y,-0.08187482945035718
2024-04-17,Trend-Following MA,3Y,-0.08037468426714045
2024-04-18,Trend-Following MA,3Y,-0.07776636995049935
2024-04-19,Trend-Following MA,3Y,-0.08111699974040154
2024-04-22,Trend-Following MA,3Y,-0.08827926507500028
2024-04-23,Trend-Following MA,3Y,-0.0829758341481257
2024-04-24,Trend-Following MA,3Y,-0.08201620946572352
2024-04-25,Trend-Following MA,3Y,-0.08085275159616367
2024-04-26,Trend-Following MA,3Y,-0.07823308524776895
2024-04-29,Trend-Following MA,3Y,-0.08276508451781417
2024-04-30,Trend-Following MA,3Y,-0.0840619365662586
2024-05-01,Trend-Following MA,3Y,-0.0835423615438261
2024-05-02,Trend-Following MA,3Y,-0.0825902000338623
2024-05-03,Trend-Following MA,3Y,-0.08721865924501859
2024-05-06,Trend-Following MA,3Y,-0.08896215413397668
2024-05-07,Trend-Following MA,3Y,-0.08502016438804805
2024-05-08,Trend-Following MA,3Y,-0.08473589764442246
2024-05-09,Trend-Following MA,3Y,-0.09010032429541981
2024-05-10,Trend-Following MA,3Y,-0.08916587802053688
2024-05-13,Trend-Following MA,3Y,-0.09260227170884017
2024-05-14,Trend-Following MA,3Y,-0.10000311592699651
2024-05-15,Trend-Following MA,3Y,-0.10420795607545308
2024-05-16,Trend-Following MA,3Y,-0.10052968351581493
2024-05-17,Trend-Following MA,3Y,-0.10113370602973626
2024-05-20,Trend-Following MA,3Y,-0.1075421798339754
2024-05-21,Trend-Following MA,3Y,-0.10467107713980572
2024-05-22,Trend-Following MA,3Y,-0.10186637270751386
2024-05-23,Trend-Following MA,3Y,-0.09985310358580624
2024-05-24,Trend-Following MA,3Y,-0.10199590061375274
2024-05-27,Trend-Following MA,3Y,-0.10217125265432081
2024-05-28,Trend-Following MA,3Y,-0.10206848890470088
2024-05-29,Trend-Following MA,3Y,-0.09947502120723994
2024-05-30,Trend-Following MA,3Y,-0.09904101194436965
2024-05-31,Trend-Following MA,3Y,-0.1010666835732269
2024-06-03,Trend-Following MA,3Y,-0.10110307487263748
2024-06-04,Trend-Following MA,3Y,-0.10235496170023517
2024-06-05,Trend-Following MA,3Y,-0.1045779095885555
2024-06-06,Trend-Following MA,3Y,-0.10501056987168389
2024-06-07,Trend-Following MA,3Y,-0.10406871685019636
2024-06-10,Trend-Following MA,3Y,-0.10492511579611308
2024-06-11,Trend-Following MA,3Y,-0.10553892459146141
2024-06-12,Trend-Following MA,3Y,-0.10815290404976885
2024-06-13,Trend-Following MA,3Y,-0.10247075432036346
2024-06-14,Trend-Following MA,3Y,-0.10130187964278992
2024-06-17,Trend-Following MA,3Y,-0.10119513683182035
2024-06-18,Trend-Following MA,3Y,-0.09870820736000607
2024-06-19,Trend-Following MA,3Y,-0.09821085659264761
2024-06-20,Trend-Following MA,3Y,-0.09605866914351746
2024-06-21,Trend-Following MA,3Y,-0.09433377040405633
2024-06-24,Trend-Following MA,3Y,-0.09260185467282744
2024-06-25,Trend-Following MA,3Y,-0.09254596300336271
2024-06-26,Trend-Following MA,3Y,-0.09289840482602052
2024-06-27,Trend-Following MA,3Y,-0.09117243701232791
2024-06-28,Trend-Following MA,3Y,-0.08980808394462014
2024-07-01,Trend-Following MA,3Y,-0.09002683196872119
2024-07-02,Trend-Following MA,3Y,-0.08711634246843114
2024-07-03,Trend-Following MA,3Y,-0.08406789280957461
2024-07-04,Trend-Following MA,3Y,-0.07789524269669257
2024-07-05,Trend-Following MA,3Y,-0.07865379191674604
2024-07-08,Trend-Following MA,3Y,-0.0735894522617968
2024-07-09,Trend-Following MA,3Y,-0.07423519678381785
2024-07-10,Trend-Following MA,3Y,-0.07833494283954867
2024-07-11,Trend-Following MA,3Y,-0.07710954551687366
2024-07-12,Trend-Following MA,3Y,-0.07386559677763938
2024-07-15,Trend-Following MA,3Y,-0.07516456022920215
2024-07-16,Trend-Following MA,3Y,-0.07152738216249077
2024-07-17,Trend-Following MA,3Y,-0.0748483214023501
2024-07-18,Trend-Following MA,3Y,-0.07189918776242377
2024-07-19,Trend-Following MA,3Y,-0.07615069756886839
2024-07-22,Trend-Following MA,3Y,-0.0718319894703694
2024-07-23,Trend-Following MA,3Y,-0.07464457175966654
2024-07-24,Trend-Following MA,3Y,-0.07138953038728746
2024-07-25,Trend-Following MA,3Y,-0.06630644066792624
2024-07-26,Trend-Following MA,3Y,-0.06701629682420351
2024-07-29,Trend-Following MA,3Y,-0.06526247742983893
2024-07-30,Trend-Following MA,3Y,-0.06485841662427072
2024-07-31,Trend-Following MA,3Y,-0.07406989730413727
2024-08-01,Trend-Following MA,3Y,-0.07286234840439598
2024-08-02,Trend-Following MA,3Y,-0.06914769074620397
2024-08-05,Trend-Following MA,3Y,-0.06478190916393523
2024-08-06,Trend-Following MA,3Y,-0.06595307165980824
2024-08-07,Trend-Following MA,3Y,-0.06550588866406204
2024-08-08,Trend-Following MA,3Y,-0.06721208547313151
2024-08-09,Trend-Following MA,3Y,-0.06804325766312791
2024-08-12,Trend-Following MA,3Y,-0.07021047226830346
2024-08-13,Trend-Following MA,3Y,-0.07774485263358821
2024-08-14,Trend-Following MA,3Y,-0.07976825063585746
2024-08-15,Trend-Following MA,3Y,-0.07362571965064135
2024-08-16,Trend-Following MA,3Y,-0.07170687141917775
2024-08-19,Trend-Following MA,3Y,-0.07673280674161997
2024-08-20,Trend-Following MA,3Y,-0.07573410597593444
2024-08-21,Trend-Following MA,3Y,-0.07962671677153155
2024-08-22,Trend-Following MA,3Y,-0.07867506284911507
2024-08-23,Trend-Following MA,3Y,-0.07890128102804572
2024-08-26,Trend-Following MA,3Y,-0.07190044723024935
2024-08-27,Trend-Following MA,3Y,-0.06905070912220557
2024-08-28,Trend-Following MA,3Y,-0.06544774199705172
2024-08-29,Trend-Following MA,3Y,-0.06607527983297534
2024-08-30,Trend-Following MA,3Y,-0.06460435816567467
2024-09-02,Trend-Following MA,3Y,-0.0641583838416242
2024-09-03,Trend-Following MA,3Y,-0.060595502310494376
2024-09-04,Trend-Following MA,3Y,-0.06058866980669386
2024-09-05,Trend-Following MA,3Y,-0.05760721665951263
2024-09-06,Trend-Following MA,3Y,-0.053063011744107325
2024-09-09,Trend-Following MA,3Y,-0.053939039022036894
2024-09-10,Trend-Following MA,3Y,-0.055775568952454835
2024-09-11,Trend-Following MA,3Y,-0.05479340492241802
2024-09-12,Trend-Following MA,3Y,-0.053788563721670846
2024-09-13,Trend-Following MA,3Y,-0.058117061293397
2024-09-16,Trend-Following MA,3Y,-0.056783268251080043
2024-09-17,Trend-Following MA,3Y,-0.05487497592533375
2024-09-18,Trend-Following MA,3Y,-0.056736431633773954
2024-09-19,Trend-Following MA,3Y,-0.06385426081222012
2024-09-20,Trend-Following MA,3Y,-0.060884559677462535
2024-09-23,Trend-Following MA,3Y,-0.06182129186694596
2024-09-24,Trend-Following MA,3Y,-0.063341073182414
2024-09-25,Trend-Following MA,3Y,-0.06112244548927981
2024-09-26,Trend-Following MA,3Y,-0.061534736387738764
2024-09-27,Trend-Following MA,3Y,-0.06373158859346828
2024-09-30,Trend-Following MA,3Y,-0.060874803198763816
2024-10-01,Trend-Following MA,3Y,-0.05377211335275345
2024-10-02,Trend-Following MA,3Y,-0.0545734636155798
2024-10-03,Trend-Following MA,3Y,-0.056502301430291446
2024-10-04,Trend-Following MA,3Y,-0.055405955992258504
2024-10-07,Trend-Following MA,3Y,-0.05607488823316731
2024-10-08,Trend-Following MA,3Y,-0.055012236857725605
2024-10-09,Trend-Following MA,3Y,-0.05799481769759629
2024-10-10,Trend-Following MA,3Y,-0.059614220308446986
2024-10-11,Trend-Following MA,3Y,-0.06463274970898891
2024-10-14,Trend-Following MA,3Y,-0.06351968350824244
2024-10-15,Trend-Following MA,3Y,-0.06507349998900769
2024-10-16,Trend-Following MA,3Y,-0.06274875913741484
2024-10-17,Trend-Following MA,3Y,-0.06338986302440885
2024-10-18,Trend-Following MA,3Y,-0.06410406430161997
2024-10-21,Trend-Following MA,3Y,-0.07123408164080625
2024-10-22,Trend-Following MA,3Y,-0.06808455646532618
2024-10-23,Trend-Following MA,3Y,-0.0683063948168039
2024-10-24,Trend-Following MA,3Y,-0.07073782907159276
2024-10-25,Trend-Following MA,3Y,-0.06779288938101324
2024-10-28,Trend-Following MA,3Y,-0.07345142299009488
2024-10-29,Trend-Following MA,3Y,-0.07556608701397571
2024-10-30,Trend-Following MA,3Y,-0.07384801887555248
2024-10-31,Trend-Following MA,3Y,-0.06912168743431946
2024-11-01,Trend-Following MA,3Y,-0.07329312325921022
2024-11-04,Trend-Following MA,3Y,-0.07337742187636365
2024-11-05,Trend-Following MA,3Y,-0.07730729211060505
2024-11-06,Trend-Following MA,3Y,-0.08125001039989954
2024-11-07,Trend-Following MA,3Y,-0.08129324948441496
2024-11-08,Trend-Following MA,3Y,-0.08229220049931085
2024-11-11,Trend-Following MA,3Y,-0.09389720444038119
2024-11-12,Trend-Following MA,3Y,-0.09121361817757867
2024-11-13,Trend-Following MA,3Y,-0.08794794343902068
2024-11-14,Trend-Following MA,3Y,-0.08674684777985375
2024-11-15,Trend-Following MA,3Y,-0.08709821209479984
2024-11-18,Trend-Following MA,3Y,-0.09405806730227706
2024-11-19,Trend-Following MA,3Y,-0.09157137067591581
2024-11-20,Trend-Following MA,3Y,-0.0960728193281204
2024-11-21,Trend-Following MA,3Y,-0.10189717622492178
2024-11-22,Trend-Following MA,3Y,-0.10640985854309182
2024-11-25,Trend-Following MA,3Y,-0.10439765861270855
2024-11-26,Trend-Following MA,3Y,-0.1026394566086466
2024-11-27,Trend-Following MA,3Y,-0.10445319822190613
2024-11-28,Trend-Following MA,3Y,-0.10804411023689942
2024-11-29,Trend-Following MA,3Y,-0.11248567797463704
2024-12-02,Trend-Following MA,3Y,-0.12479865360782538
2024-12-03,Trend-Following MA,3Y,-0.12504493759571444
2024-12-04,Trend-Following MA,3Y,-0.11958718312675642
2024-12-05,Trend-Following MA,3Y,-0.11344215113558831
2024-12-06,Trend-Following MA,3Y,-0.12016071812786078
2024-12-09,Trend-Following MA,3Y,-0.11344325560307267
2024-12-10,Trend-Following MA,3Y,-0.11281032513152267
2024-12-11,Trend-Following MA,3Y,-0.11682031543647609
2024-12-12,Trend-Following MA,3Y,-0.1177083084941215
2024-12-13,Trend-Following MA,3Y,-0.11996616138742555
2024-12-16,Trend-Following MA,3Y,-0.12672644000511069
2024-12-17,Trend-Following MA,3Y,-0.1289770394832045
2024-12-18,Trend-Following MA,3Y,-0.12161048545555331
2024-12-19,Trend-Following MA,3Y,-0.11877253630945783
2024-12-20,Trend-Following MA,3Y,-0.12153146231173884
2024-12-23,Trend-Following MA,3Y,-0.12041247361890761
2024-12-24,Trend-Following MA,3Y,-0.11994051906222081
2024-12-25,Trend-Following MA,3Y,-0.11761669987856571
2024-12-26,Trend-Following MA,3Y,-0.11386036853795556
2024-12-27,Trend-Following MA,3Y,-0.11471869111465216
2024-12-30,Trend-Following MA,3Y,-0.11103185090108891
2024-12-31,Trend-Following MA,3Y,-0.10681010001380364
2025-01-01,Trend-Following MA,3Y,-0.11032247396731121
2025-01-02,Trend-Following MA,3Y,-0.11170162747411716
2025-01-03,Trend-Following MA,3Y,-0.11512495927397648
2025-01-06,Trend-Following MA,3Y,-0.11976868518889505
2025-01-07,Trend-Following MA,3Y,-0.11356043053759446
2025-01-08,Trend-Following MA,3Y,-0.11099616542194213
2025-01-09,Trend-Following MA,3Y,-0.10822483743605338
2025-01-10,Trend-Following MA,3Y,-0.11437846295215504
2025-01-13,Trend-Following MA,3Y,-0.11774929148586577
2025-01-14,Trend-Following MA,3Y,-0.1248326980910186
2025-01-15,Trend-Following MA,3Y,-0.13269499221903802
2025-01-16,Trend-Following MA,3Y,-0.1339972846999622
2025-01-17,Trend-Following MA,3Y,-0.13672525243720357
2025-01-20,Trend-Following MA,3Y,-0.12952881115757509
2025-01-21,Trend-Following MA,3Y,-0.13021302475065621
2025-01-22,Trend-Following MA,3Y,-0.12874876088725273
2025-01-23,Trend-Following MA,3Y,-0.12606367508635152
2025-01-24,Trend-Following MA,3Y,-0.1279429809958853
2025-01-27,Trend-Following MA,3Y,-0.12669040941799836
2025-01-28,Trend-Following MA,3Y,-0.1277347292999278
2025-01-29,Trend-Following MA,3Y,-0.12721850812620383
2025-01-30,Trend-Following MA,3Y,-0.1282537546450606
2025-01-31,Trend-Following MA,3Y,-0.1279270253373781
2025-02-03,Trend-Following MA,3Y,-0.12165319947322373
2025-02-04,Trend-Following MA,3Y,-0.11921960543662746
2025-02-05,Trend-Following MA,3Y,-0.11981627813134177
2025-02-06,Trend-Following MA,3Y,-0.11303549585812056
2025-02-07,Trend-Following MA,3Y,-0.11345078225216787
2025-02-10,Trend-Following MA,3Y,-0.11269987714906882
2025-02-11,Trend-Following MA,3Y,-0.11670039569101553
2025-02-12,Trend-Following MA,3Y,-0.1161240982440993
2025-02-13,Trend-Following MA,3Y,-0.11610781213847277
2025-02-14,Trend-Following MA,3Y,-0.11537330475595298
2025-02-17,Trend-Following MA,3Y,-0.11751593408805061
2025-02-18,Trend-Following MA,3Y,-0.11181064565882948
2025-02-19,Trend-Following MA,3Y,-0.11095432644861036
2025-02-20,Trend-Following MA,3Y,-0.11287393907171239
2025-02-21,Trend-Following MA,3Y,-0.1126723779042027
2025-02-24,Trend-Following MA,3Y,-0.10566994577582023
2025-02-25,Trend-Following MA,3Y,-0.10353700853591774
2025-02-26,Trend-Following MA,3Y,-0.10452460060423197
2025-02-27,Trend-Following MA,3Y,-0.11043634687918724
2025-02-28,Trend-Following MA,3Y,-0.10908447023169832
2025-03-03,Trend-Following MA,3Y,-0.11606051940021112
2025-03-04,Trend-Following MA,3Y,-0.12247062175746448
2025-03-05,Trend-Following MA,3Y,-0.12577858328162417
2025-03-06,Trend-Following MA,3Y,-0.12185538368224536
2025-03-07,Trend-Following MA,3Y,-0.12215736338184668
2025-03-10,Trend-Following MA,3Y,-0.11355251662714383
2025-03-11,Trend-Following MA,3Y,-0.11681478176680515
2025-03-12,Trend-Following MA,3Y,-0.11581602346197728
2025-03-13,Trend-Following MA,3Y,-0.11624030176049993
2025-03-14,Trend-Following MA,3Y,-0.12083029773661891
2025-03-17,Trend-Following MA,3Y,-0.12148527984162583
2025-03-18,Trend-Following MA,3Y,-0.11896936057814367
2025-03-19,Trend-Following MA,3Y,-0.1262200933398817
2025-03-20,Trend-Following MA,3Y,-0.12242950324407631
2025-03-21,Trend-Following MA,3Y,-0.12083928546679323
2025-03-24,Trend-Following MA,3Y,-0.12359746227144086
2025-03-25,Trend-Following MA,3Y,-0.12285054644398286
2025-03-26,Trend-Following MA,3Y,-0.1212598328251352
2025-03-27,Trend-Following MA,3Y,-0.11948793206349229
2025-03-28,Trend-Following MA,3Y,-0.12303411399992303
2025-03-31,Trend-Following MA,3Y,-0.12485156927907659
2025-04-01,Trend-Following MA,3Y,-0.13468892813742717
2025-04-02,Trend-Following MA,3Y,-0.1303820021767762
2025-04-03,Trend-Following MA,3Y,-0.13413440647255825
2025-04-04,Trend-Following MA,3Y,-0.12863717634499727
2025-04-07,Trend-Following MA,3Y,-0.11955510915636491
2025-04-08,Trend-Following MA,3Y,-0.11835330426537716
2025-04-09,Trend-Following MA,3Y,-0.12635666625323827
2025-04-10,Trend-Following MA,3Y,-0.12416413083222488
2025-04-11,Trend-Following MA,3Y,-0.12554887751433985
2025-04-14,Trend-Following MA,3Y,-0.12734072808484098
2025-04-15,Trend-Following MA,3Y,-0.1268902025863906
2025-04-16,Trend-Following MA,3Y,-0.12729913148367233
2025-04-17,Trend-Following MA,3Y,-0.12757472731871777
2025-04-18,Trend-Following MA,3Y,-0.12876116558038664
2025-04-21,Trend-Following MA,3Y,-0.1287625089412604
2025-04-22,Trend-Following MA,3Y,-0.12889938183232874
2025-04-23,Trend-Following MA,3Y,-0.12734731893603735
2025-04-24,Trend-Following MA,3Y,-0.13115487592374508
2025-04-25,Trend-Following MA,3Y,-0.12936693475445082
2025-04-28,Trend-Following MA,3Y,-0.1321938711904349
2025-04-29,Trend-Following MA,3Y,-0.12989724249153334
2025-04-30,Trend-Following MA,3Y,-0.12940512038262608
2025-05-01,Trend-Following MA,3Y,-0.131535270771043
2025-05-02,Trend-Following MA,3Y,-0.13381555439488213
2025-05-05,Trend-Following MA,3Y,-0.13642852569399788
2025-05-06,Trend-Following MA,3Y,-0.14621571949733836
2025-05-07,Trend-Following MA,3Y,-0.13250171023992907
2025-05-08,Trend-Following MA,3Y,-0.13071864034076852
2025-05-09,Trend-Following MA,3Y,-0.14006144959354727
2025-05-12,Trend-Following MA,3Y,-0.13077579729909572
2025-05-13,Trend-Following MA,3Y,-0.1318495169031082
2025-05-14,Trend-Following MA,3Y,-0.1288025648441684
2025-05-15,Trend-Following MA,3Y,-0.12248589753530248
2025-05-16,Trend-Following MA,3Y,-0.10591784593427067
2025-05-19,Trend-Following MA,3Y,-0.1016603937604843
2025-05-20,Trend-Following MA,3Y,-0.10991859660274161
2025-05-21,Trend-Following MA,3Y,-0.11941001266889795
2025-05-22,Trend-Following MA,3Y,-0.11538338220144784
2025-05-23,Trend-Following MA,3Y,-0.09980123002370478
2025-05-26,Trend-Following MA,3Y,-0.10199522678594053
2025-05-27,Trend-Following MA,3Y,-0.10092611123098383
2025-05-28,Trend-Following MA,3Y,-0.08815454820075685
2025-05-29,Trend-Following MA,3Y,-0.08472174125579879
2025-05-30,Trend-Following MA,3Y,-0.09340662042579329
2025-06-02,Trend-Following MA,3Y,-0.09887416009994432
2025-06-03,Trend-Following MA,3Y,-0.10917846376522578
2025-06-04,Trend-Following MA,3Y,-0.09926568951234294
2025-06-05,Trend-Following MA,3Y,-0.09867760779749535
2025-06-06,Trend-Following MA,3Y,-0.10030253982301729
2025-06-09,Trend-Following MA,3Y,-0.107767503586776
2025-06-10,Trend-Following MA,3Y,-0.11230407858629987
2025-06-11,Trend-Following MA,3Y,-0.10813789006125973
2025-06-12,Trend-Following MA,3Y,-0.11492164296742069
2025-06-13,Trend-Following MA,3Y,-0.10590501121894613
2025-06-16,Trend-Following MA,3Y,-0.10876898296502624
2025-06-17,Trend-Following MA,3Y,-0.11996599799724827
2025-06-18,Trend-Following MA,3Y,-0.12200414525391179
2025-06-19,Trend-Following MA,3Y,-0.11663262130535523
2025-06-20,Trend-Following MA,3Y,-0.10593495911761419
2025-06-23,Trend-Following MA,3Y,-0.10800496989438946
2025-06-24,Trend-Following MA,3Y,-0.10372524990433285
2025-06-25,Trend-Following MA,3Y,-0.09968829049759464
2025-06-26,Trend-Following MA,3Y,-0.09895500717033512
2025-06-27,Trend-Following MA,3Y,-0.09354027992137182
2025-06-30,Trend-Following MA,3Y,-0.0929363283083775
2025-07-01,Trend-Following MA,3Y,-0.0886696208247788
2025-07-02,Trend-Following MA,3Y,-0.09786278872695697
2025-07-03,Trend-Following MA,3Y,-0.09919681972915351
2025-07-04,Trend-Following MA,3Y,-0.10861175083430541
2025-07-07,Trend-Following MA,3Y,-0.10431740917713062
2025-07-08,Trend-Following MA,3Y,-0.1039915525403039
2025-07-09,Trend-Following MA,3Y,-0.10763790648895899
2025-07-10,Trend-Following MA,3Y,-0.1146195366743068
2025-07-11,Trend-Following MA,3Y,-0.12000656314982527
2025-07-14,Trend-Following MA,3Y,-0.1321123696084756
